URL;Judul Iklan;Harga;Lokasi;Merk Mobil;Model Mobil;Varian;Tahun;Kilometer;Transmisi;Bahan Bakar;Kapasitas Mesin (cc);Cluster;Kategori_Mobil
https://www.olx.co.id/item/evalia-xv-at-2013-ac-double-dp-12-jt-iid-943668370;Nissan Evalia (2013);78000000;Bekasi Utara, Bekasi Kota;Nissan;Evalia;1.5 XV Bensin-AT;2013.0;92500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/hrv-e-2024-matic-km-17rb-iid-943556692;Honda Hr-V (2024);296000000;Bogor Barat - Kota, Bogor Kota;Honda;Hr-V;1.5 E New Bensin-AT;2024.0;12500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-outlander-sport-px-action-20-at-istw-iid-943667965;Mitsubishi Outlander Sport (2018);179000009;Bekasi Utara, Bekasi Kota;Mitsubishi;Outlander;2.0 PX Action Bensin-AT;2018.0;57500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/avanza-g-at-2022avanza-g-matic-automatic-2022-iid-943553182;Toyota Avanza (2022);196000000;Bogor Barat - Kota, Bogor Kota;Toyota;Avanza;1.5 G Bensin-AT;2022.0;32500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/ertiga-15-hybrid-ss-mpv-unit-siap-pakai-garansi-selama1-tahun-iid-943667539;Suzuki Ertiga (2024);226000000;Bekasi Barat, Bekasi Kota;Suzuki;Ertiga;;2024.0;22500.0;Automatic;Hybrid;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dijual-cepat-wuling-almaz-turbo-15-lux-5-seater-th-2020-km-30000-iid-929905895;Wuling Almaz (2020);190000000;Bogor Barat - Kota, Bogor Kota;Wuling;Almaz;1.5 Exclusive 5-Seater Bensin-AT;2020.0;32500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/termurah-toyota-rush-g-15-at-matic-2024-silver-iid-943667244;Toyota Rush (2024);203500000;Bekasi Barat, Bekasi Kota;Toyota;Rush;1.5 New G Bensin-AT;2024.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/xtrail-25-kamera-360-iid-943551400;Nissan X-Trail (2017);159500000;Bogor Tengah - Kota, Bogor Kota;Nissan;X-Trail;2.5 CVT Bensin-AT;2017.0;107500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-hrv-e-cvt-2018-abu-abu-iid-943666594;Honda Hr-V (2018);185000000;Bekasi Selatan, Bekasi Kota;Honda;Hr-V;1.5 E Bensin-AT;2018.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-pajero-sport-2014-diesel-iid-943666544;Mitsubishi Pajero Sport (2014);260000000;Medan Satria, Bekasi Kota;Mitsubishi;Pajero;2.5 Dakar Solar-AT;2014.0;120000.0;Automatic;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/civic-turbo-es-sedan-2017-iid-943547893;Honda Civic (2017);260000000;Bogor Barat - Kota, Bogor Kota;Honda;Civic;1.5 Turbo Bensin-AT;2017.0;117500.0;Automatic;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/dp-murah-wuling-confero-s-15-l-bensin-mt-2019-silver-iid-943576618;Wuling Confero S (2019);100000000;Bekasi Barat, Bekasi Kota;Wuling;Confero;1.5 L Bensin-MT;2019.0;67500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-honda-crv-24-rs-bensin-at-2015-abu-iid-943692800;Honda Cr-V (2015);191000000;Bekasi Barat, Bekasi Kota;Honda;Cr-V;2.4 RS Bensin-AT;2015.0;82500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/low-dp-toyota-rush-15-trd-sportivo-ultimo-bensin-at-2016-tgy-iid-940932618;Toyota Rush (2016);158000000;Kebayoran Baru, Jakarta Selatan;Toyota;Rush;1.5 TRD Sportivo Ultimo Bensin-AT;2016.0;102500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/mercedes-benz-cla-200-amg-tahun-2015-automatic-putih-iid-943306824;Mercedes-Benz Cla200 (2015);289000000;Setia Budi, Jakarta Selatan;Mercedes-Benz;Cla200;1.6 AMG Bensin-AT;2015.0;67500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/low-km-toyota-kijang-innova-reborn-24-g-diesel-at-20172018-iid-943543206;Toyota Kijang Innova (2017);299000000;Bogor Barat - Kota, Bogor Kota;Toyota;Kijang;2.4 G Solar-AT;2017.0;42500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/suzuki-karimun-gx-mt-manual-2015-silver-iid-943050894;Suzuki Karimun Wagon R (2015);75500000;Bekasi Barat, Bekasi Kota;Suzuki;Karimun;1.0 GL Bensin-MT;2015.0;62500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-crv-prestige-turbo-2017-km-51000-bogor-iid-943540643;Honda Cr-V (2017);298000000;Tanah Sereal, Bogor Kota;Honda;Cr-V;1.5 Turbo Prestige Bensin-AT;2017.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-kijang-innova-2016-bensin-iid-943540130;Toyota Kijang Innova (2016);200000000;Ciomas, Bogor Kab.;Toyota;Kijang;2.0 G Bensin-AT;2016.0;90000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/antik-km-13rban-nissan-serena-highwaystar-20-at-matic-2023-mulus-iid-943618431;Nissan Serena (2023);315000000;Medan Satria, Bekasi Kota;Nissan;Serena;2.0 Highway Star Autech Bensin-AT;2023.0;12500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/bmw-320i-2010-bensin-iid-943538572;Bmw 320i (2010);120000000;Tanah Sareal, Bogor Kota;Bmw;320i;2.0 E90 Facelift Sedan Bensin-AT;2010.0;120000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/toyota-veloz-q-cvt-2022-putih-iid-943664588;Toyota Avanza (2022);217000000;Bekasi Barat, Bekasi Kota;Toyota;Avanza;1.5 Veloz Q Bensin-AT;2022.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-pajero-dakar-vgt-at-2013-sunroof-iid-943664316;Mitsubishi Pajero Sport (2013);220500000;Bekasi Barat, Bekasi Kota;Mitsubishi;Pajero;2.5 Dakar Solar-AT;2013.0;152500.0;Automatic;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/daihatsu-terios-20182019-x-at-bensin-iid-943529923;Daihatsu Terios (2019);178000000;Bogor Tengah - Kota, Bogor Kota;Daihatsu;Terios;1.5 X Bensin-AT;2019.0;120000.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/hyundai-ioniq-5-signature-long-range-gravity-gold-matte-on-black-2022-iid-943664284;Hyundai Ioniq 5 (2022);395000000;Pondok Gede, Bekasi Kota;Hyundai;Ioniq;Signature Long Range Listrik-AT;2022.0;52500.0;Automatic;Listrik;<1.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-dp-suzuki-baleno-14-bensin-at-2018-smk-iid-940822175;Suzuki Baleno (2018);149000000;Kebayoran Baru, Jakarta Selatan;Suzuki;Baleno;1.4 Bensin-AT;2018.0;37500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/isuzu-traga-box-2020-iid-943664270;Isuzu Traga (2020);185000000;Cipayung, Jakarta Timur;Isuzu;Traga;2.5 Box Aluminium Solar-MT;2020.0;202500.0;Manual;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/low-dp-toyota-kijang-innova-24-g-solar-at-2025-piq-iid-941733421;Toyota Kijang Innova (2025);392000000;Kebayoran Baru, Jakarta Selatan;Toyota;Kijang;2.4 G Solar-AT;2025.0;7500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-toyota-camry-25-v-bensin-at-2019-cuahb-iid-942941110;Toyota Camry (2019);281000000;Kebayoran Baru, Jakarta Selatan;Toyota;Camry;2.5 V Bensin-AT;2019.0;97500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/dijual-toyota-kijang-innova-20-g-matic-2018-low-km-iid-943664030;Toyota Kijang Innova (2018);225000000;Bekasi Barat, Bekasi Kota;Toyota;Kijang;2.0 G Bensin-AT;2018.0;62500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-ringan-honda-accord-15-bensin-at-2020-hitam-ctahb-iid-942330308;Honda Accord (2020);320000000;Kebayoran Baru, Jakarta Selatan;Honda;Accord;1.5 Bensin-AT;2020.0;87500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-60jt-hiace-commuter-2019-mt-iid-943663688;Toyota Hiace (2019);362500000;Bekasi Selatan, Bekasi Kota;Toyota;Hiace;2.7 Solar-AT;2019.0;47500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/ford-eco-sport-2014-bensin-iid-943527012;Ford Eco Sport (2014);92000000;Bogor Barat - Kota, Bogor Kota;Ford;Eco;1.5 Titanium Bensin-AT;2014.0;50000.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-1-juta-suzuki-baleno-14-bensin-at-2018-byas-iid-942969662;Suzuki Baleno (2018);138000000;Duren Sawit, Jakarta Timur;Suzuki;Baleno;1.4 Bensin-AT;2018.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-civic-es-turbo-2016-low-km-bogor-iid-943068918;Honda Civic (2016);268000000;Tanah Sereal, Bogor Kota;Honda;Civic;1.5 ES Bensin-AT;2016.0;67500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-murah-daihatsu-xenia-13-x-bensin-at-2019-silver-iid-943205754;Daihatsu Xenia (2019);142000000;Pulo Gadung, Jakarta Timur;Daihatsu;Xenia;1.3 X Bensin-AT;2019.0;127500.0;Automatic;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/honda-freed-s-2013-ac-double-bogor-iid-943166081;Honda Freed (2013);139000000;Tanah Sereal, Bogor Kota;Honda;Freed;1.5 S Bensin-AT;2013.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-1-juta-hyundai-h-1-24-royale-bensin-at-2013-jves-iid-942994599;Hyundai H-1 (2013);128000000;Duren Sawit, Jakarta Timur;Hyundai;H-1;2.4 Royale Bensin-AT;2013.0;112500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-brio-rs-cvt-2021-bogor-iid-942668649;Honda Brio (2021);165000000;Tanah Sereal, Bogor Kota;Honda;Brio;1.2 RS Bensin-AT;2021.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-hr-v-se-2024-hrv-special-edition-e-iid-943300787;Honda Hr-V (2024);309000000;Bekasi Utara, Bekasi Kota;Honda;Hr-V;1.5 E Special Edition Bensin-AT;2024.0;7500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mercedes-benz-e240-2000-bensin-iid-943516913;Mercedes-Benz E240 (2000);82000000;Tanah Sereal, Bogor Kota;Mercedes-Benz;E240;;2000.0;117500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/suzuki-baleno-manual-2021-mt-mt-mdl-2022-iid-943246448;Suzuki Baleno (2021);149000000;Bekasi Utara, Bekasi Kota;Suzuki;Baleno;1.4 Bensin-MT;2021.0;37500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/nego-pajak-hidup-harga-murah-daihatsu-sigra-2017-zkes-iid-943691419;Daihatsu Sigra (2017);90000000;Duren Sawit, Jakarta Timur;Daihatsu;Sigra;1.2 R Bensin-MT;2017.0;122500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-civic-turbo-iid-943211759;Honda Civic (2017);285000000;Bekasi Utara, Bekasi Kota;Honda;Civic;1.5 Turbo Bensin-AT;2017.0;97500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-ringan-toyota-voxy-20-bensin-at-2017-hitam-cszob-iid-942336580;Toyota Voxy (2017);243000000;Cilandak, Jakarta Selatan;Toyota;Voxy;2.0 Bensin-AT;2017.0;107500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/suzuki-swift-2011-14-cc-matic-siap-pakai-gesit-dan-lincah-iid-943272169;Suzuki Swift (2011);95000000;Bekasi Barat, Bekasi Kota;Suzuki;Swift;1.4 Bensin-AT;2011.0;102500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-murah-hyundai-tucson-20-bensin-at-2014-putih-iid-943246594;Hyundai Tucson (2014);164000000;Bekasi Barat, Bekasi Kota;Hyundai;Tucson;2.0 Bensin-AT;2014.0;187500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-wrv-15-rs-sensing-cvt-tipe-tertinggi-white-on-black-nik-2023-iid-943663489;Honda Wr-V (2023);230000000;Bekasi Selatan, Bekasi Kota;Honda;Wr-V;1.5 RS Bensin-AT;2023.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/cash-bmw-f10-528i-termurah-iid-943516526;Bmw 528i (2016);279000000;Pondok Aren, Tangerang Selatan Kota;Bmw;528i;2.0 F10 Facelift Sedan Bensin-AT;2016.0;37500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-voxy-20-at-2023-hitam-km-44rb-iid-943663406;Toyota Voxy (2023);390500000;Pondok Gede, Bekasi Kota;Toyota;Voxy;2.0 Bensin-AT;2023.0;42500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/byd-seal-premium-matic-tahun-2024-kondisi-mulus-terawat-istimewa-iid-943663313;Byd Seal (2024);485000000;Bekasi Barat, Bekasi Kota;Byd;Seal;Premium Listrik-AT;2024.0;22500.0;Automatic;Listrik;<1.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/xpander-sport-at-2022-dp-10jt-iid-943503810;Mitsubishi Xpander (2022);207000000;Bogor Barat - Kota, Bogor Kota;Mitsubishi;Xpander;1.5 New Sport Bensin-AT;2022.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-80jt-fortuner-vrz-28-gr-tss-iid-943663081;Toyota Fortuner (2024);564500000;Bekasi Utara, Bekasi Kota;Toyota;Fortuner;2.8 VRZ TSS 4×2 Solar-AT;2024.0;17500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-toyota-kijang-innova-g-2020-matic-facelift-iid-943498438;Toyota Kijang Innova (2020);275000000;Bogor Barat - Kota, Bogor Kota;Toyota;Kijang;2.0 New G Bensin-AT;2020.0;47500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/ayla-10-x-hatchback-unit-siap-pakai-garansi-selama-1-tahun-iid-943662748;Daihatsu Ayla (2024);136000000;Bekasi Barat, Bekasi Kota;Daihatsu;Ayla;;2024.0;12500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/nissan-murano-25-tahun-2006-automatic-hitam-metalik-iid-943662551;Nissan Murano (2006);89000000;Pondok Gede, Bekasi Kota;Nissan;Murano;2.5 Bensin-AT;2006.0;132500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/raize-12-g-1-tone-suv-unit-siap-pakai-garansi-selama-1-tahun-iid-943662430;Toyota Raize (2021);172000000;Bekasi Selatan, Bekasi Kota;Toyota;Raize;;2021.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-ringan-toyota-calya-12-g-bensin-at-2017-putih-c7mgd-iid-942769331;Toyota Calya (2017);112000000;Cilandak, Jakarta Selatan;Toyota;Calya;1.2 G Bensin-AT;2017.0;122500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-1-juta-nissan-grand-livina-15-sv-facelift-bensin-mt-2013-bmhs-iid-942879423;Nissan Grand Livina (2013);85000000;Cilandak, Jakarta Selatan;Nissan;Grand;1.5 SV Facelift Bensin-MT;2013.0;82500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-1-juta-wuling-confero-s-15-c-bensin-mt-2018-1zws-iid-943019829;Wuling Confero S (2018);81000000;Duren Sawit, Jakarta Timur;Wuling;Confero;1.5 C Bensin-MT;2018.0;32500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-daihatsu-xenia-13-r-std-bensin-at-2017-hitam-iid-943501218;Daihatsu Xenia (2017);136000000;Cilandak, Jakarta Selatan;Daihatsu;Xenia;1.3 R STD Bensin-AT;2017.0;52500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/low-dp-daihatsu-ayla-10-x-bensin-mt-2023-uils-iid-942888405;Daihatsu Ayla (2023);116000000;Duren Sawit, Jakarta Timur;Daihatsu;Ayla;1.0 X Bensin-MT;2023.0;12500.0;Manual;Bensin;<1.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/suzuki-ertiga-2018-bensin-iid-943483934;Suzuki Ertiga (2018);159500000;Bogor Barat - Kota, Bogor Kota;Suzuki;Ertiga;1.5 GL Bensin-AT;2018.0;90000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/toyota-rush-trd-manual-2021-hitam-iid-943482285;Toyota Rush (2021);216000000;Tanah Sereal, Bogor Kota;Toyota;Rush;1.5 New TRD Sportivo Bensin-MT;2021.0;57500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/nissan-grand-livina-xv-tahun-2010-automatic-abu-abu-metalik-iid-943587090;Nissan Grand Livina (2010);79000000;Jagakarsa, Jakarta Selatan;Nissan;Grand;1.5 XV Bensin-AT;2010.0;147500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-mobilio-2017-bensin-iid-943479962;Honda Mobilio (2017);129000000;Bogor Barat - Kota, Bogor Kota;Honda;Mobilio;1.5 E Bensin-AT;2017.0;120000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/km-55rb-mitsubishi-pajero-sport-dakar-24-at-matic-2021-hitam-iid-943662374;Mitsubishi Pajero Sport (2021);434500000;Bekasi Barat, Bekasi Kota;Mitsubishi;Pajero;2.4 Dakar 4x2 Solar-AT;2021.0;52500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/terios-r-adventure-2016-mt-kondisi-prima-iid-943477021;Daihatsu Terios (2016);156500000;Bogor Barat - Kota, Bogor Kota;Daihatsu;Terios;1.5 ADVENTURE R Bensin-MT;2016.0;87500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/mini-cooper-s-countryman-2011-panoramic-low-km59rb-individual-seat-iid-943662350;Mini Cooper S Countryman (2011);285000000;Bekasi Barat, Bekasi Kota;Mini;Cooper;1.6 Bensin-AT;2011.0;57500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/siap-mudik-toyota-voxy-20-at-matic-2023-hitam-iid-943662010;Toyota Voxy (2023);384500000;Bekasi Barat, Bekasi Kota;Toyota;Voxy;2.0 Bensin-AT;2023.0;42500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-1-juta-toyota-sienta-15-v-bensin-mt-2017-kkas-iid-943022059;Toyota Sienta (2017);136000000;Duren Sawit, Jakarta Timur;Toyota;Sienta;1.5 V Bensin-MT;2017.0;57500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/wuling-almaz-hybrid-2024-siap-pakai-iid-942827089;Wuling Almaz Rs (2024);305000000;Kemayoran, Jakarta Pusat;Wuling;Almaz;2.0 Hybrid-AT;2024.0;32500.0;Automatic;Hybrid;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/nego-pajak-hidup-harga-murah-bmw-x1-2015-plu-iid-943067100;Bmw X1 (2015);154000000;Duren Sawit, Jakarta Timur;Bmw;X1;2.0 sDrive18i Bensin-AT;2015.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-grandis-mivec-2006-matic-siap-mudik-iid-943660571;Mitsubishi Grandis (2006);68000000;Bekasi Utara, Bekasi Kota;Mitsubishi;Grandis;2.4 Bensin-AT;2006.0;152500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/tdp5jt-angs-2424-x-59-wuling-confero-db-2019-manual-mt-iid-943660472;Wuling Confero (2019);69000000;Medan Satria, Bekasi Kota;Wuling;Confero;1.5 Double Blower Bensin-MT;2019.0;30000.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-kijang-innova-2022-20-g-mt-kondisi-prima-iid-943476551;Toyota Kijang Innova (2022);285000000;Bogor Barat - Kota, Bogor Kota;Toyota;Kijang;2.0 G Luxury Bensin-MT;2022.0;52500.0;Manual;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/km53rb-honda-jazz-15-rs-at-2019-iid-943660348;Honda Jazz (2019);199000000;Bekasi Barat, Bekasi Kota;Honda;Jazz;1.5 RS Bensin-AT;2019.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/brio-rs-tangan-pertama-iid-943466400;Honda Brio (2016);128000000;Bogor Tengah - Kota, Bogor Kota;Honda;Brio;1.2 RS Bensin-AT;2016.0;90000.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/jual-mobil-pemakaian-pribadi-ertiga-2014-tipe-gx-iid-943660221;Suzuki Ertiga (2014);110000000;Pondok Gede, Bekasi Kota;Suzuki;Ertiga;1.4 Bensin-MT;2014.0;142500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-murah-wuling-almaz-15-exclusive-7-seater-bensin-at-2021-hitam-iid-943501325;Wuling Almaz (2021);181000000;Cempaka Putih, Jakarta Pusat;Wuling;Almaz;1.5 Exclusive 7-Seater Bensin-AT;2021.0;52500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/honda-mobilio-15-e-bensin-at-2019-iid-943414283;Honda Mobilio (2019);127000000;Pulo Gadung, Jakarta Timur;Honda;Mobilio;1.5 E Bensin-AT;2019.0;87500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/nego-nego-mitsubishi-pajero-sport-2014-fbh-iid-943082699;Mitsubishi Pajero Sport (2014);249000000;Duren Sawit, Jakarta Timur;Mitsubishi;Pajero;2.5 Dakar 4x2 Solar-AT;2014.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-low-pajak-hidup-toyota-fortuner-2021-plh-iid-943082633;Toyota Fortuner (2021);430000000;Duren Sawit, Jakarta Timur;Toyota;Fortuner;2.7 SRZ TRD Bensin-AT;2021.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-3000toyota-alphard-25-g-bensin-modellista-tss-2025-hybrid-hev-iid-943498292;Toyota Alphard (2025);1380000000;Menteng, Jakarta Pusat;Toyota;Alphard;2.5 G Hybrid Bensin-AT;2025.0;2500.0;Automatic;Bensin;>2.000 - 3.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/rush-s-trd-sportivo-at-19-dp40-toyota-rush-15-s-matic-automatic-2019-iid-943454728;Toyota Rush (2019);183000000;Kelapa Gading, Jakarta Utara;Toyota;Rush;1.5 TRD Sportivo 7 Bensin-AT;2019.0;117500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/km-40-ribuanmazda-cx3-20-touring-skyactive-improvement-2019-iid-943526062;Mazda Cx-3 (2019);215000000;Pademangan, Jakarta Utara;Mazda;Cx-3;2.0 Touring Bensin-AT;2019.0;37500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/calya-g-matic-2025-iid-943659638;Toyota Calya (2025);155000000;Pondok Gede, Bekasi Kota;Toyota;Calya;1.2 G Bensin-AT;2025.0;7500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/pajero-sport-daftar-24-rockford-2018-iid-938216876;Mitsubishi Pajero Sport (2018);455000000;Tanah Sareal, Bogor Kota;Mitsubishi;Pajero;2.4 Rockford Fosgate Limited Edition Solar-AT;2018.0;22500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-cr-v-2010-bensin-iid-943659601;Honda Cr-V (2010);115000000;Bekasi Jaya, Bekasi Kab.;Honda;Cr-V;2.4 RM Bensin-AT;2010.0;120000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/honda-brio-2016-bensin-iid-943659464;Honda Brio (2016);125000000;Bekasi Jaya, Bekasi Kab.;Honda;Brio;1.2 RS Bensin-AT;2016.0;120000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/land-rover-discovery-tahun-2015-bensin-automatic-putih-iid-943659442;Land Rover Discovery Sport (2015);399000000;Kelapa Gading, Jakarta Utara;Land;Rover;2.0 HSE Bensin-AT;2015.0;72500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/km-low-nego-harga-murah-toyota-raize-2022-4fh-iid-943082734;Toyota Raize (2022);189000000;Duren Sawit, Jakarta Timur;Toyota;Raize;1.0 G Two Tone Bensin-AT;2022.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
